Student_ID,subject_id,subject_name,cat_1,cat_2,cat_3,exam_1,exam_2
1034,5,Chemistry,24,28,13,22,19
1035,5,Chemistry,89,85,92,77,84
1036,5,Chemistry,15,27,36,22,25
1037,5,Chemistry,48,42,49,45,63
1038,5,Chemistry,24,31,19,21,26
1039,5,Chemistry,52,52,52,56,56
1040,5,Chemistry,43,35,40,35,52
1041,5,Chemistry,68,76,80,87,73
1042,5,Chemistry,62,46,49,48,47
1043,5,Chemistry,38,42,44,46,47
1044,5,Chemistry,59,57,58,47,57
1045,5,Chemistry,38,30,31,33,40
1046,5,Chemistry,35,44,41,41,42
1047,5,Chemistry,50,63,45,54,49
1048,5,Chemistry,66,66,81,61,54
1049,5,Chemistry,48,60,61,66,68
1050,5,Chemistry,33,29,26,34,24
1051,5,Chemistry,69,77,84,65,61
1052,5,Chemistry,36,37,33,34,37
1053,5,Chemistry,53,65,70,64,82
1054,5,Chemistry,43,46,38,30,37
1055,5,Chemistry,66,64,77,71,71
1056,5,Chemistry,78,88,79,81,72
1057,5,Chemistry,45,43,35,39,40
1058,5,Chemistry,46,45,41,42,38
1059,5,Chemistry,57,58,57,83,61
1060,5,Chemistry,66,67,68,73,64
1061,5,Chemistry,39,41,50,28,42
1062,5,Chemistry,65,59,55,65,65
1063,5,Chemistry,41,39,35,50,49
1064,5,Chemistry,26,25,17,20,17
1065,5,Chemistry,71,65,86,81,68
1066,5,Chemistry,80,85,73,85,76
1067,5,Chemistry,65,67,73,48,57
1068,5,Chemistry,80,66,67,69,73
1069,5,Chemistry,55,56,53,58,50
1070,5,Chemistry,47,33,41,43,34
1071,5,Chemistry,61,73,61,61,62
1072,5,Chemistry,85,83,83,91,91
1073,5,Chemistry,60,52,47,48,46
1074,5,Chemistry,86,73,79,73,75
1075,5,Chemistry,26,24,26,22,12
1076,5,Chemistry,62,63,64,62,68
1077,5,Chemistry,50,58,61,64,71
1078,5,Chemistry,45,43,40,42,47
1079,5,Chemistry,56,41,47,46,57
1080,5,Chemistry,22,23,35,38,36
1081,5,Chemistry,66,56,65,50,55
1082,5,Chemistry,66,65,63,60,51
1083,5,Chemistry,80,97,87,85,98
1084,5,Chemistry,40,38,42,43,43
1085,5,Chemistry,35,56,53,57,60
1086,5,Chemistry,53,47,41,47,29
1087,5,Chemistry,58,65,68,66,64
1088,5,Chemistry,62,57,58,40,51
1089,5,Chemistry,45,48,44,37,40
1090,5,Chemistry,75,64,70,58,55
1091,5,Chemistry,53,42,49,42,31
1092,5,Chemistry,82,89,81,92,85
1093,5,Chemistry,37,39,33,28,22
1094,5,Chemistry,33,37,33,38,29
1095,5,Chemistry,67,62,59,56,56
1096,5,Chemistry,37,43,36,28,45
1097,5,Chemistry,56,63,66,76,60
1098,5,Chemistry,73,62,65,62,69
1099,5,Chemistry,58,60,49,42,54
1100,5,Chemistry,43,40,43,52,46
1101,5,Chemistry,31,32,42,31,31
1102,5,Chemistry,48,52,42,39,38
1103,5,Chemistry,63,56,54,44,42
1104,5,Chemistry,47,38,52,41,30
1105,5,Chemistry,39,30,53,47,46
1106,5,Chemistry,49,54,62,51,43
1107,5,Chemistry,86,87,90,89,87
1108,5,Chemistry,42,56,58,49,49
1109,5,Chemistry,46,53,44,41,41
1110,5,Chemistry,55,56,58,68,58
1111,5,Chemistry,29,29,47,27,33
1112,5,Chemistry,54,57,55,50,40
1113,5,Chemistry,40,62,52,46,56
1114,5,Chemistry,96,91,94,89,79
1115,5,Chemistry,43,37,42,31,37
1116,5,Chemistry,49,44,47,48,45
1117,5,Chemistry,40,47,44,45,46
1118,5,Chemistry,23,29,33,22,29
1119,5,Chemistry,80,87,82,90,81
1120,5,Chemistry,64,86,87,74,75
1121,5,Chemistry,77,80,62,74,68
1122,5,Chemistry,42,38,38,38,45
1123,5,Chemistry,76,68,74,82,78
1124,5,Chemistry,34,30,25,23,12
1125,5,Chemistry,61,65,61,60,51
1126,5,Chemistry,87,93,81,82,84
1127,5,Chemistry,45,37,45,40,39
1128,5,Chemistry,41,49,29,32,34
1129,5,Chemistry,57,45,71,69,55
1130,5,Chemistry,71,70,66,58,59
1131,5,Chemistry,36,24,24,35,29
1132,5,Chemistry,55,61,58,65,58
1133,5,Chemistry,36,48,48,32,50
1134,5,Chemistry,57,57,82,60,72
1135,5,Chemistry,51,45,40,38,41
1136,5,Chemistry,78,72,65,80,68
1137,5,Chemistry,42,42,29,40,29
1138,5,Chemistry,45,42,42,49,55
1139,5,Chemistry,65,67,63,64,54
1140,5,Chemistry,42,37,55,45,40
1141,5,Chemistry,74,76,72,78,75
1142,5,Chemistry,72,81,95,81,83
1143,5,Chemistry,44,37,49,50,48
1144,5,Chemistry,49,55,48,45,47
1145,5,Chemistry,75,64,69,71,64
1146,5,Chemistry,59,57,70,65,69
1147,5,Chemistry,51,57,50,66,49
1148,5,Chemistry,20,29,24,22,30
1149,5,Chemistry,57,48,45,54,52
1150,5,Chemistry,52,55,45,67,55
1151,5,Chemistry,32,39,31,42,39
1152,5,Chemistry,58,47,50,57,67
1153,5,Chemistry,40,35,47,25,36
1154,5,Chemistry,44,58,55,50,49
1155,5,Chemistry,60,70,67,78,79
1156,5,Chemistry,73,68,62,46,57
1157,5,Chemistry,90,100,100,100,100
1158,5,Chemistry,59,47,49,37,39
1159,5,Chemistry,29,21,34,24,17
1160,5,Chemistry,69,70,77,67,67
1161,5,Chemistry,31,26,20,12,28
1162,5,Chemistry,81,84,73,70,64
1163,5,Chemistry,80,100,79,81,84
1164,5,Chemistry,34,41,32,30,28
1165,5,Chemistry,48,46,41,49,45
1166,5,Chemistry,63,70,69,68,68
1167,5,Chemistry,63,60,64,64,56
1168,5,Chemistry,89,87,100,96,100
1169,5,Chemistry,43,35,18,15,30
1170,5,Chemistry,32,22,32,32,37
1171,5,Chemistry,32,41,43,25,39
1172,5,Chemistry,49,42,27,41,49
1173,5,Chemistry,46,46,28,54,38
1174,5,Chemistry,65,74,69,66,63
1175,5,Chemistry,36,53,43,59,53
1176,5,Chemistry,65,55,62,72,70
1177,5,Chemistry,58,51,54,61,49
1178,5,Chemistry,84,91,76,96,100
1179,5,Chemistry,62,55,44,54,54
1180,5,Chemistry,91,73,73,82,80
1181,5,Chemistry,53,50,51,44,47
1182,5,Chemistry,66,48,65,52,43
1183,5,Chemistry,42,48,53,49,46
1184,5,Chemistry,54,59,44,61,56
1185,5,Chemistry,70,70,74,68,86
1186,5,Chemistry,68,78,68,70,78
1187,5,Chemistry,71,77,76,69,79
1188,5,Chemistry,55,62,49,60,52
1189,5,Chemistry,58,55,55,56,60
1190,5,Chemistry,39,55,43,47,50
1191,5,Chemistry,51,48,40,59,47
1192,5,Chemistry,82,78,79,91,74
1193,5,Chemistry,64,70,54,50,58
1194,5,Chemistry,46,50,39,33,40
1195,5,Chemistry,37,53,54,57,59
1196,5,Chemistry,65,71,71,77,89
1197,5,Chemistry,46,58,53,43,48
1198,5,Chemistry,48,40,46,56,44
1199,5,Chemistry,47,41,58,44,42
1200,5,Chemistry,23,20,12,16,12
1201,5,Chemistry,59,67,53,50,52
1202,5,Chemistry,78,77,67,71,62
1204,5,Chemistry,83,83,76,86,84
1205,5,Chemistry,71,71,68,74,79
1206,5,Chemistry,50,49,42,41,44
1207,5,Chemistry,28,19,29,35,14
1208,5,Chemistry,40,52,39,50,43
1209,5,Chemistry,55,66,56,64,58
1210,5,Chemistry,66,61,66,74,60
1211,5,Chemistry,100,100,100,100,100
1212,5,Chemistry,42,40,41,57,50
1213,5,Chemistry,76,67,70,70,75
1214,5,Chemistry,54,57,55,49,60
1215,5,Chemistry,65,69,71,83,85
1216,5,Chemistry,47,53,43,53,57
1217,5,Chemistry,47,64,49,57,48
1218,5,Chemistry,40,32,38,34,28
1219,5,Chemistry,38,39,34,51,47
1220,5,Chemistry,44,37,61,50,47
1221,5,Chemistry,72,65,74,73,61
1222,5,Chemistry,85,62,76,67,72
1223,5,Chemistry,29,27,24,43,40
1224,5,Chemistry,68,55,56,53,48
1225,5,Chemistry,23,20,17,21,18
1226,5,Chemistry,39,44,54,53,46
1227,5,Chemistry,71,63,58,51,62
1228,5,Chemistry,46,52,50,52,39
1229,5,Chemistry,32,22,26,20,27
1230,5,Chemistry,57,71,68,58,65
1231,5,Chemistry,68,55,72,64,66
1232,5,Chemistry,38,38,31,56,44
1233,5,Chemistry,57,66,61,54,55
1001,6,History,68,67,71,70,67
1002,6,History,61,56,49,53,55
1003,6,History,76,71,80,82,83
1004,6,History,98,89,90,89,100
1005,6,History,50,53,65,62,63
1006,6,History,56,44,41,44,41
1007,6,History,73,87,88,69,86
1008,6,History,55,48,47,45,52
1009,6,History,42,44,39,47,28
1010,6,History,82,92,86,85,96
1011,6,History,62,67,73,77,68
1012,6,History,43,51,54,57,60
1013,6,History,68,72,72,68,74
1014,6,History,34,35,35,32,42
1015,6,History,62,81,56,53,63
1016,6,History,62,74,48,43,42
1017,6,History,51,43,51,57,61
1018,6,History,42,51,53,53,54
1019,6,History,39,32,41,38,38
1020,6,History,42,56,36,43,47
1021,6,History,83,76,68,82,83
1022,6,History,43,31,34,29,37
1023,6,History,48,61,47,58,51
1024,6,History,32,31,36,27,28
1025,6,History,71,72,68,57,69
1026,6,History,67,64,81,76,72
1027,6,History,39,50,41,35,40
1028,6,History,90,88,76,74,61
1029,6,History,45,51,46,38,42
1030,6,History,51,37,49,42,56
1031,6,History,62,64,67,57,74
1032,6,History,100,87,90,84,87
1033,6,History,56,44,48,43,36
1034,6,History,47,36,48,37,39
1035,6,History,61,66,64,68,53
1036,6,History,33,32,18,19,20
1037,6,History,61,69,73,81,93
1038,6,History,42,53,58,50,44
1039,6,History,31,22,32,37,40
1040,6,History,67,77,62,72,61
1041,6,History,64,75,72,63,81
1042,6,History,64,56,62,67,64
1043,6,History,54,40,60,59,63
1044,6,History,53,54,48,44,45
1045,6,History,34,43,42,49,47
1046,6,History,47,35,44,36,32
1047,6,History,41,47,57,59,56
1048,6,History,71,76,75,69,74
1049,6,History,59,63,57,65,73
1050,6,History,34,25,36,27,38
1051,6,History,64,69,59,61,68
1052,6,History,55,75,60,63,69
1053,6,History,50,56,43,51,54
1054,6,History,51,70,60,68,57
1055,6,History,79,75,68,82,68
1056,6,History,90,77,73,64,82
1057,6,History,32,35,30,26,14
1058,6,History,63,56,61,62,63
1059,6,History,73,62,56,60,66
1060,6,History,80,65,78,77,72
1061,6,History,34,47,53,40,45
1062,6,History,43,35,31,29,28
1063,6,History,20,26,29,23,41
1064,6,History,40,36,52,43,33
1065,6,History,77,79,77,76,84
1066,6,History,83,64,80,69,71
1067,6,History,63,73,53,66,66
1068,6,History,58,60,60,55,48
1069,6,History,67,72,72,68,63
1070,6,History,36,36,39,41,35
1071,6,History,61,57,54,49,56
1072,6,History,80,84,89,90,81
1073,6,History,59,47,50,63,57
1074,6,History,72,76,67,68,67
1075,6,History,30,40,45,47,42
1076,6,History,70,71,61,69,61
1077,6,History,77,74,57,70,81
1078,6,History,44,38,53,52,35
1079,6,History,64,72,71,73,71
1080,6,History,39,40,52,49,54
1081,6,History,27,26,33,25,26
1082,6,History,54,58,63,51,49
1083,6,History,92,100,91,95,90
1084,6,History,61,39,55,65,55
1085,6,History,49,55,58,47,55
1086,6,History,52,51,46,47,40
1087,6,History,76,78,78,85,80
1088,6,History,58,59,71,68,68
1089,6,History,61,65,76,78,80
1090,6,History,79,65,65,56,80
1091,6,History,65,59,67,60,53
1092,6,History,63,67,60,65,75
1093,6,History,37,43,36,49,45
1094,6,History,55,55,46,39,46
1095,6,History,56,61,54,51,59
1096,6,History,28,41,25,33,36
1097,6,History,65,79,61,80,67
1098,6,History,89,100,80,79,82
1099,6,History,59,70,80,71,68
1100,6,History,60,48,63,63,52
1101,6,History,58,58,47,49,44
1102,6,History,55,43,49,44,48
1103,6,History,31,34,27,39,39
1104,6,History,38,39,32,27,45
1105,6,History,39,45,59,30,39
1106,6,History,60,58,55,60,50
1107,6,History,90,93,90,92,97
1108,6,History,78,73,72,62,81
1109,6,History,75,74,58,59,79
1110,6,History,58,62,59,68,64
1111,6,History,33,38,28,31,22
1112,6,History,44,39,36,40,37
1113,6,History,62,64,61,68,79
1114,6,History,100,97,100,100,100
1115,6,History,48,35,49,33,37
1116,6,History,66,76,85,88,72
1117,6,History,65,69,65,70,74
1118,6,History,39,38,43,30,36
1119,6,History,91,95,90,95,100
1120,6,History,83,89,100,100,100
1121,6,History,71,64,83,69,67
1122,6,History,56,56,58,49,52
1123,6,History,74,79,82,86,71
1124,6,History,30,37,38,44,44
1125,6,History,87,82,82,89,91
1126,6,History,88,85,79,92,84
1127,6,History,37,47,53,63,62
1128,6,History,41,41,51,41,46
1129,6,History,61,78,76,60,65
1130,6,History,52,58,47,49,34
1131,6,History,45,49,50,44,46
1132,6,History,59,65,62,62,52
1133,6,History,42,54,46,50,44
1134,6,History,59,59,51,53,53
1135,6,History,30,52,42,42,59
1136,6,History,96,94,100,95,91
1137,6,History,64,53,54,57,46
1138,6,History,36,47,53,45,58
1139,6,History,89,84,67,92,73
1140,6,History,48,53,53,53,49
1141,6,History,66,58,70,57,74
1142,6,History,100,100,91,100,91
1143,6,History,27,27,39,34,35
1144,6,History,51,59,38,49,52
1145,6,History,55,47,47,52,49
1146,6,History,91,83,83,83,93
1147,6,History,51,44,29,36,33
1148,6,History,25,50,38,47,49
1149,6,History,76,68,57,75,62
1150,6,History,52,55,51,54,41
1151,6,History,89,99,86,92,85
1152,6,History,66,66,70,74,67
1153,6,History,46,51,51,59,57
1154,6,History,66,73,78,63,89
1155,6,History,58,71,70,68,74
1156,6,History,54,56,54,67,48
1157,6,History,81,86,76,71,83
1158,6,History,82,66,81,88,72
1159,6,History,60,60,61,53,64
1160,6,History,74,89,67,78,96
1161,6,History,56,62,62,63,66
1162,6,History,78,68,69,59,69
1163,6,History,70,62,62,71,64
1164,6,History,44,50,41,43,42
1165,6,History,67,75,66,74,70
1166,6,History,89,79,84,78,97
1167,6,History,56,62,71,64,64
1168,6,History,100,100,100,98,100
1169,6,History,54,66,54,53,61
1170,6,History,50,41,53,57,45
1171,6,History,31,46,48,48,45
1172,6,History,28,24,17,20,12
1173,6,History,62,63,72,60,60
1174,6,History,69,69,47,71,73
1175,6,History,46,48,45,49,34
1176,6,History,70,53,65,58,43
1177,6,History,57,56,61,64,66
1178,6,History,100,93,100,100,100
1179,6,History,63,59,63,65,58
1180,6,History,94,83,89,92,81
1181,6,History,62,62,59,60,74
1182,6,History,46,41,50,49,45
1183,6,History,17,12,31,15,24
1184,6,History,64,76,75,83,71
1185,6,History,52,55,52,47,36
1186,6,History,91,82,84,84,84
1187,6,History,89,86,85,89,94
1188,6,History,73,73,75,77,70
1189,6,History,44,44,31,48,39
1190,6,History,35,24,32,28,28
1191,6,History,90,77,82,65,82
1192,6,History,75,75,80,93,70
1193,6,History,59,65,65,65,69
1194,6,History,48,30,42,35,28
1195,6,History,56,66,58,69,61
1196,6,History,67,60,64,54,66
1197,6,History,59,45,52,39,62
1198,6,History,55,66,59,59,65
1199,6,History,68,54,52,51,60
1200,6,History,30,34,36,29,28
1201,6,History,54,60,63,66,76
1202,6,History,69,64,81,74,87
1204,6,History,76,83,66,63,63
1205,6,History,90,89,86,97,91
1206,6,History,19,13,12,12,15
1207,6,History,55,53,67,36,50
1208,6,History,82,88,87,85,78
1209,6,History,43,43,46,59,64
1210,6,History,63,59,69,77,65
1211,6,History,100,100,98,100,100
1212,6,History,51,61,53,46,43
1213,6,History,74,73,71,73,71
1214,6,History,51,59,61,66,61
1215,6,History,96,96,94,92,87
1216,6,History,76,69,79,60,63
1217,6,History,87,94,88,84,89
1218,6,History,50,60,57,52,37
1219,6,History,39,53,42,38,44
1220,6,History,57,43,38,33,44
1221,6,History,59,73,69,64,72
1222,6,History,79,78,90,89,88
1223,6,History,44,34,37,45,31
1224,6,History,63,72,66,61,56
1225,6,History,28,36,30,30,32
1226,6,History,61,62,38,54,56
1227,6,History,75,85,95,81,93
1228,6,History,55,52,52,71,59
1229,6,History,59,48,62,68,58
1230,6,History,44,52,40,37,43
1231,6,History,66,67,82,81,86
1232,6,History,53,46,71,54,55
1233,6,History,59,62,67,73,66
1001,7,Physics,49,69,62,77,72
1002,7,Physics,50,50,48,37,39
1003,7,Physics,85,90,73,88,84
1004,7,Physics,79,81,59,76,73
1005,7,Physics,26,30,41,39,39
1006,7,Physics,56,51,50,53,46
1007,7,Physics,71,77,85,84,72
1008,7,Physics,80,80,69,72,83
1009,7,Physics,38,48,37,32,30
1010,7,Physics,53,60,64,71,67
1011,7,Physics,60,50,43,48,57
1012,7,Physics,56,66,48,49,47
1013,7,Physics,47,56,49,45,48
1014,7,Physics,12,39,26,24,27
1015,7,Physics,23,21,30,29,23
1016,7,Physics,41,46,52,46,50
1017,7,Physics,53,58,60,55,76
1018,7,Physics,55,69,63,51,58
1019,7,Physics,28,46,22,39,44
1020,7,Physics,41,42,48,51,51
1021,7,Physics,91,98,95,100,100
1022,7,Physics,77,63,62,62,58
1023,7,Physics,47,41,35,34,37
1024,7,Physics,35,20,26,29,18
1025,7,Physics,55,53,58,54,51
1026,7,Physics,59,59,39,54,50
1027,7,Physics,39,43,43,39,37
1028,7,Physics,69,71,72,63,67
1029,7,Physics,43,37,38,42,35
1030,7,Physics,54,53,47,50,43
1031,7,Physics,12,12,13,16,14
1032,7,Physics,70,82,83,70,76
1033,7,Physics,50,63,48,51,51
1034,7,Physics,21,17,18,12,23
1035,7,Physics,84,78,85,90,89
1036,7,Physics,27,16,29,35,38
1037,7,Physics,48,74,60,62,72
1038,7,Physics,29,18,23,31,22
1039,7,Physics,52,56,39,53,48
1040,7,Physics,49,36,37,32,41
1041,7,Physics,76,71,78,74,78
1042,7,Physics,50,64,58,59,58
1043,7,Physics,48,46,49,45,51
1044,7,Physics,55,52,51,49,55
1045,7,Physics,41,29,46,38,46
1046,7,Physics,38,38,26,37,40
1047,7,Physics,56,47,53,34,62
1048,7,Physics,65,57,73,64,78
1049,7,Physics,55,68,67,68,63
1050,7,Physics,40,31,22,36,39
1051,7,Physics,88,76,73,71,85
1052,7,Physics,41,32,31,39,29
1053,7,Physics,72,75,68,60,60
1054,7,Physics,46,38,49,45,34
1055,7,Physics,65,67,77,66,58
1056,7,Physics,72,77,78,83,75
1057,7,Physics,50,43,63,54,49
1058,7,Physics,56,46,45,50,58
1059,7,Physics,61,60,70,61,71
1060,7,Physics,67,63,63,61,70
1061,7,Physics,37,53,45,24,34
1062,7,Physics,54,39,54,45,50
1063,7,Physics,42,36,46,43,36
1064,7,Physics,41,20,20,28,41
1065,7,Physics,74,67,81,80,79
1066,7,Physics,74,69,76,69,67
1067,7,Physics,59,58,63,60,57
1068,7,Physics,70,77,77,68,83
1069,7,Physics,52,57,54,48,44
1070,7,Physics,43,37,37,31,46
1071,7,Physics,74,69,75,63,74
1072,7,Physics,88,74,83,69,79
1073,7,Physics,51,48,60,55,53
1074,7,Physics,95,86,86,82,80
1075,7,Physics,24,21,12,12,12
1076,7,Physics,66,67,63,55,49
1077,7,Physics,54,53,55,47,53
1078,7,Physics,48,54,40,49,46
1079,7,Physics,59,58,47,51,53
1080,7,Physics,39,37,46,25,33
1081,7,Physics,63,48,59,51,50
1082,7,Physics,65,72,63,65,69
1083,7,Physics,86,93,87,88,82
1084,7,Physics,45,49,43,54,48
1085,7,Physics,54,54,49,38,66
1086,7,Physics,48,42,48,48,62
1087,7,Physics,67,69,79,82,82
1088,7,Physics,57,40,62,61,63
1089,7,Physics,39,51,51,52,53
1090,7,Physics,66,69,70,71,78
1091,7,Physics,60,62,50,28,59
1092,7,Physics,85,87,86,91,77
1093,7,Physics,36,36,34,24,21
1094,7,Physics,39,45,24,34,26
1095,7,Physics,66,61,58,58,47
1096,7,Physics,53,38,43,38,27
1097,7,Physics,62,68,64,61,47
1098,7,Physics,59,68,69,71,82
1099,7,Physics,46,53,50,71,54
1100,7,Physics,36,30,35,41,48
1101,7,Physics,35,34,39,36,51
1102,7,Physics,41,28,40,45,34
1103,7,Physics,64,49,63,52,52
1104,7,Physics,43,54,42,31,41
1105,7,Physics,52,48,25,36,47
1106,7,Physics,51,54,46,57,71
1107,7,Physics,100,93,95,100,94
1108,7,Physics,58,60,48,46,51
1109,7,Physics,55,43,64,50,53
1110,7,Physics,72,56,48,57,55
1111,7,Physics,33,23,25,15,19
1112,7,Physics,59,52,64,56,58
1113,7,Physics,50,49,58,52,55
1114,7,Physics,96,89,89,99,99
1115,7,Physics,37,53,29,25,40
1116,7,Physics,47,48,51,34,39
1117,7,Physics,51,60,54,48,44
1118,7,Physics,31,38,35,24,29
1119,7,Physics,77,79,80,88,81
1120,7,Physics,75,81,65,78,77
1121,7,Physics,69,78,72,69,68
1122,7,Physics,47,40,31,49,42
1123,7,Physics,68,77,73,82,70
1124,7,Physics,29,28,22,24,18
1125,7,Physics,70,67,63,72,50
1126,7,Physics,74,84,90,93,100
1127,7,Physics,44,38,41,38,37
1128,7,Physics,35,39,42,32,29
1129,7,Physics,61,67,57,53,62
1130,7,Physics,62,57,64,57,58
1131,7,Physics,31,30,34,26,39
1132,7,Physics,52,60,54,62,71
1133,7,Physics,47,34,46,37,37
1134,7,Physics,62,62,54,47,60
1135,7,Physics,30,44,34,45,36
1136,7,Physics,86,71,76,80,91
1137,7,Physics,40,46,38,42,30
1138,7,Physics,34,43,48,63,47
1139,7,Physics,71,72,67,79,74
1140,7,Physics,35,42,41,41,53
1141,7,Physics,80,62,80,90,73
1142,7,Physics,82,78,87,98,90
1143,7,Physics,55,51,54,51,51
1144,7,Physics,51,43,56,44,54
1145,7,Physics,68,64,60,56,59
1146,7,Physics,69,74,64,61,57
1147,7,Physics,66,66,63,64,71
1148,7,Physics,30,25,19,24,28
1149,7,Physics,65,54,61,51,52
1150,7,Physics,48,54,49,53,46
1151,7,Physics,50,36,43,33,39
1152,7,Physics,56,42,57,66,63
1153,7,Physics,26,33,40,41,47
1154,7,Physics,62,59,53,45,61
1155,7,Physics,59,53,67,61,67
1156,7,Physics,50,61,67,80,64
1157,7,Physics,93,94,97,98,100
1158,7,Physics,58,52,48,66,52
1159,7,Physics,34,20,40,15,27
1160,7,Physics,73,70,67,67,61
1161,7,Physics,31,28,32,15,22
1162,7,Physics,92,90,85,81,89
1163,7,Physics,79,77,84,96,94
1164,7,Physics,30,43,27,35,27
1165,7,Physics,47,61,58,61,50
1166,7,Physics,73,72,61,58,64
1167,7,Physics,65,71,60,66,79
1168,7,Physics,96,100,87,100,100
1169,7,Physics,40,28,30,36,38
1170,7,Physics,47,38,48,40,49
1171,7,Physics,44,44,32,35,43
1172,7,Physics,48,45,40,28,41
1173,7,Physics,50,55,56,61,60
1174,7,Physics,71,80,57,65,58
1175,7,Physics,44,42,56,66,61
1176,7,Physics,68,74,61,66,64
1177,7,Physics,54,61,56,54,50
1178,7,Physics,77,80,84,85,86
1179,7,Physics,55,76,63,59,55
1180,7,Physics,83,85,71,73,77
1181,7,Physics,47,58,40,45,59
1182,7,Physics,60,67,51,54,53
1183,7,Physics,40,44,39,37,28
1184,7,Physics,62,50,54,52,59
1185,7,Physics,59,61,73,71,70
1186,7,Physics,67,68,74,69,82
1187,7,Physics,77,81,63,68,75
1188,7,Physics,53,51,63,66,54
1189,7,Physics,64,64,57,61,51
1190,7,Physics,47,46,41,33,26
1191,7,Physics,51,52,51,38,35
1192,7,Physics,81,80,66,74,80
1193,7,Physics,69,66,68,67,71
1194,7,Physics,50,48,51,54,53
1195,7,Physics,55,50,45,54,41
1196,7,Physics,69,69,56,60,57
1197,7,Physics,57,55,50,46,41
1198,7,Physics,43,37,48,45,46
1199,7,Physics,39,42,45,42,50
1200,7,Physics,12,12,12,24,24
1201,7,Physics,58,48,47,60,59
1202,7,Physics,60,72,76,70,62
1204,7,Physics,77,92,86,75,84
1205,7,Physics,69,70,65,76,70
1206,7,Physics,48,53,41,51,40
1207,7,Physics,26,27,26,26,32
1208,7,Physics,39,37,55,44,41
1209,7,Physics,65,59,60,51,56
1210,7,Physics,61,70,55,67,68
1211,7,Physics,100,100,100,100,100
1212,7,Physics,39,35,53,60,55
1213,7,Physics,70,62,71,58,62
1214,7,Physics,56,52,54,51,44
1215,7,Physics,71,66,86,77,74
1216,7,Physics,64,55,60,54,61
1217,7,Physics,57,58,59,57,48
1218,7,Physics,34,35,41,26,30
1219,7,Physics,38,44,42,46,45
1220,7,Physics,37,45,50,53,59
1221,7,Physics,74,61,72,68,57
1222,7,Physics,79,83,79,79,89
1223,7,Physics,36,30,41,27,27
1224,7,Physics,57,71,69,65,58
1225,7,Physics,23,29,32,18,27
1226,7,Physics,53,50,37,49,44
1227,7,Physics,66,62,67,62,51
1228,7,Physics,51,45,36,28,30
1229,7,Physics,30,27,35,19,30
1230,7,Physics,67,61,70,65,60
1231,7,Physics,64,68,58,65,67
1232,7,Physics,45,41,37,38,38
1233,7,Physics,49,59,52,69,62
1001,8,Computer Studies,73,70,60,66,64
1002,8,Computer Studies,54,54,52,41,54
1003,8,Computer Studies,70,72,65,72,67
1004,8,Computer Studies,86,90,85,84,74
1005,8,Computer Studies,65,66,61,47,40
1006,8,Computer Studies,46,54,63,51,52
1007,8,Computer Studies,81,98,100,89,88
1008,8,Computer Studies,69,66,81,82,77
1009,8,Computer Studies,46,52,46,45,52
1010,8,Computer Studies,76,63,68,76,75
1011,8,Computer Studies,56,66,61,66,60
1012,8,Computer Studies,58,63,57,53,61
1013,8,Computer Studies,55,64,57,57,51
1014,8,Computer Studies,26,36,39,41,47
1015,8,Computer Studies,36,25,32,34,42
1016,8,Computer Studies,56,51,49,50,46
1017,8,Computer Studies,35,43,41,40,45
1018,8,Computer Studies,66,72,70,66,66
1019,8,Computer Studies,50,55,54,45,48
1020,8,Computer Studies,45,45,40,34,37
1021,8,Computer Studies,84,76,83,87,77
1022,8,Computer Studies,54,66,57,55,60
1023,8,Computer Studies,59,60,63,60,60
1024,8,Computer Studies,41,36,43,25,18
1025,8,Computer Studies,54,47,45,64,64
1026,8,Computer Studies,59,68,51,48,45
1027,8,Computer Studies,33,47,28,39,41
1028,8,Computer Studies,60,71,64,55,64
1029,8,Computer Studies,53,47,52,58,57
1030,8,Computer Studies,46,48,60,57,57
1031,8,Computer Studies,51,48,50,43,40
1032,8,Computer Studies,80,93,81,88,88
1033,8,Computer Studies,59,61,56,62,60
1034,8,Computer Studies,38,53,35,41,56
1035,8,Computer Studies,64,73,68,65,63
1036,8,Computer Studies,40,34,59,58,54
1037,8,Computer Studies,67,60,49,70,55
1038,8,Computer Studies,38,27,41,33,28
1039,8,Computer Studies,42,37,37,45,38
1040,8,Computer Studies,67,63,45,62,60
1041,8,Computer Studies,76,67,73,62,74
1042,8,Computer Studies,57,61,64,72,68
1043,8,Computer Studies,63,62,49,66,66
1044,8,Computer Studies,58,58,64,71,55
1045,8,Computer Studies,37,39,32,41,38
1046,8,Computer Studies,43,46,45,48,37
1047,8,Computer Studies,55,46,55,48,48
1048,8,Computer Studies,74,75,85,85,83
1049,8,Computer Studies,64,67,69,66,74
1050,8,Computer Studies,36,36,37,42,46
1051,8,Computer Studies,63,68,70,62,70
1052,8,Computer Studies,57,55,52,42,43
1053,8,Computer Studies,58,52,55,63,49
1054,8,Computer Studies,77,75,70,59,67
1055,8,Computer Studies,77,70,68,60,79
1056,8,Computer Studies,75,73,66,65,66
1057,8,Computer Studies,50,42,56,50,48
1058,8,Computer Studies,64,54,55,56,59
1059,8,Computer Studies,62,63,71,72,66
1060,8,Computer Studies,73,76,81,60,63
1061,8,Computer Studies,61,52,46,54,48
1062,8,Computer Studies,52,66,56,52,48
1063,8,Computer Studies,45,46,45,50,45
1064,8,Computer Studies,38,29,51,43,31
